count,score
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,1
30,1
31,1
32,1
33,1
34,1
35,1
36,1
37,1
38,1
39,1
40,1
41,1
42,1
43,1
44,1
45,1
46,1
47,1
48,1
49,1
50,1
51,1
52,1
53,2
54,2
55,2
56,2
57,2
58,2
59,2
60,2
61,2
62,2
63,2
64,2
65,2
66,2
67,2
68,2
69,2
70,3
71,3
72,3
73,3
74,3
75,3
76,3
77,3
78,4
79,4
80,4
81,4
82,4
83,4
84,4
85,4
86,4
87,4
88,4
89,4
90,5
91,5
92,5
93,5
94,5
95,5
96,5
97,5
98,5
99,5
100,5
101,5
102,5
103,5
104,5
105,5
106,5
107,5
108,5
109,5
110,5
111,5
112,6
113,6
114,6
115,6
116,6
117,6
118,6
119,6
120,6
121,6
122,6
123,6
124,6
125,6
126,6
127,6
128,6
129,6
130,6
131,6
132,6
133,6
134,7
135,7
136,7
137,7
138,7
139,7
140,7
141,8
142,8
143,8
144,8
145,8
146,8
147,8
148,8
149,8
150,8
151,8
152,8
153,8
154,8
155,8
156,8
157,8
158,8
159,9
160,9
161,9
162,9
163,9
164,9
165,9
166,9
167,10
168,10
169,10
170,10
171,10
172,10
173,10
174,10
175,10
176,10
177,10
178,10
179,10
180,10
181,11
182,11
183,11
184,11
185,11
186,11
187,11
188,11
189,12
190,12
191,12
192,12
193,12
194,12
195,12
196,12
197,13
198,13
199,13
200,13
201,13
202,13
203,14
204,14
205,14
206,14
207,14
208,14
209,14
210,14
211,14
212,14
213,14
214,14
215,14
216,14
217,15
218,15
219,16
220,16
221,16
222,16
223,16
224,16
225,16
226,16
227,16
228,16
229,16
230,16
231,16
232,16
233,16
234,17
235,17
236,17
237,17
238,17
239,17
240,17
241,17
242,17
243,17
244,17
245,17
246,17
247,17
248,17
249,17
250,17
251,17
252,18
253,18
254,18
255,18
256,18
257,18
258,18
259,18
260,18
261,18
262,18
263,18
264,18
265,18
266,18
267,18
268,18
269,18
270,18
271,19
272,19
273,19
274,19
275,19
276,19
277,19
278,20
279,20
280,20
281,20
282,20
283,20
284,20
285,20
286,20
287,20
288,20
289,20
290,20
291,20
292,20
293,20
294,20
295,21
296,21
297,21
298,21
299,21
300,21
301,21
302,21
303,21
304,21
305,21
306,21
307,21
308,21
309,21
310,21
311,21
312,21
313,21
314,21
315,21
316,21
317,21
318,21
319,21
320,21
321,21
322,21
323,21
324,21
325,21
326,21
327,21
328,22
329,22
330,22
331,22
332,22
333,22
334,22
335,22
336,22
337,22
338,22
339,22
340,22
341,22
342,22
343,22
344,22
345,22
346,22
347,22
348,22
349,22
350,22
351,22
352,22
353,23
354,23
355,23
356,23
357,23
358,23
359,23
360,23
361,23
362,23
363,23
364,24
365,24
366,24
367,24
368,24
369,24
370,24
371,24
372,24
373,24
374,24
375,24
376,24
377,24
378,24
379,24
380,25
381,25
382,25
383,25
384,25
385,25
386,25
387,25
388,26
389,26
390,26
391,26
392,26
393,26
394,26
395,26
396,26
397,26
398,26
399,26
400,26
401,26
402,26
403,26
404,26
405,26
406,26
407,26
408,26
409,26
410,26
411,26
412,27
413,27
414,27
415,27
416,27
417,27
418,27
419,27
420,27
421,27
422,27
423,27
424,27
425,27
426,27
427,27
428,27
429,27
430,27
431,27
432,28
433,29
434,29
435,29
436,29
437,29
438,29
439,29
440,29
441,29
442,30
443,30
444,30
445,30
446,30
447,30
448,30
449,30
450,31
451,31
452,31
453,31
454,31
455,31
456,31
457,31
458,31
459,31
460,31
461,32
462,32
463,32
464,32
465,32
466,32
467,32
468,32
469,32
470,33
471,33
472,33
473,33
474,33
475,33
476,33
477,33
478,33
479,33
480,34
481,34
482,34
483,34
484,35
485,35
486,35
487,35
488,35
489,35
490,35
491,35
492,35
493,35
494,35
495,35
496,35
497,35
498,35
499,35
500,35
501,35
502,35
503,35
504,35
505,35
506,35
507,35
508,35
509,36
510,36
511,36
512,36
513,36
514,36
515,36
516,36
517,36
518,36
519,36
520,37
521,37
522,37
523,37
524,37
525,37
526,37
527,37
528,37
529,37
530,37
531,37
532,37
