count,score
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,1
24,1
25,1
26,1
27,1
28,1
29,1
30,1
31,1
32,1
33,1
34,1
35,1
36,1
37,1
38,1
39,1
40,1
41,1
42,1
43,1
44,1
45,2
46,2
47,2
48,2
49,2
50,2
51,2
52,2
53,2
54,2
55,2
56,2
57,2
58,2
59,2
60,2
61,2
62,2
63,3
64,3
65,3
66,3
67,3
68,3
69,3
70,3
71,3
72,3
73,3
74,3
75,4
76,4
77,4
78,4
79,4
80,4
81,4
82,5
83,5
84,5
85,5
86,5
87,5
88,5
89,5
90,5
91,5
92,5
93,5
94,5
95,5
96,6
97,6
98,6
99,6
100,6
101,6
102,6
103,6
104,6
105,6
106,6
107,7
108,7
109,7
110,7
111,7
112,7
113,7
114,7
115,7
116,7
117,7
118,7
119,8
120,8
121,8
122,8
123,8
124,8
125,8
126,8
127,8
128,8
129,8
130,8
131,8
132,8
133,9
134,9
135,9
136,9
137,10
138,11
139,11
140,11
141,11
142,11
143,11
144,11
145,11
146,11
147,11
148,11
149,11
150,11
151,11
152,11
153,11
154,11
155,11
156,11
157,11
158,11
159,11
160,11
161,12
162,12
163,12
164,12
165,12
166,12
167,12
168,12
169,12
170,12
171,12
172,12
173,13
174,13
175,13
176,13
177,13
178,13
179,13
180,13
181,13
182,13
183,13
184,13
185,13
186,13
187,13
188,14
189,14
190,14
191,14
192,14
193,14
194,14
195,14
196,14
197,14
198,14
199,15
200,15
201,15
202,15
203,15
204,16
205,16
206,16
207,16
208,16
209,16
210,16
211,16
212,16
213,16
214,16
215,16
216,16
217,16
218,16
219,16
220,17
221,17
222,17
223,17
224,17
225,17
226,17
227,17
228,17
229,17
230,17
231,17
232,17
233,17
234,17
235,18
236,18
237,18
238,19
239,19
240,19
241,19
242,19
243,19
244,19
245,19
246,19
247,19
248,19
249,19
250,19
251,19
252,19
253,20
254,20
255,20
256,20
257,20
258,20
259,20
260,20
261,20
262,20
263,20
264,20
265,20
266,20
267,20
268,20
269,21
270,21
271,21
272,22
273,22
274,22
275,22
276,22
277,22
278,22
279,22
280,22
281,22
282,22
283,23
284,23
285,23
286,23
287,23
288,24
289,24
290,24
291,24
292,24
293,24
294,24
295,24
296,24
297,24
298,25
299,25
300,25
301,25
302,26
303,26
304,26
305,26
306,26
307,26
308,26
309,26
310,26
311,26
312,26
313,26
314,26
315,27
316,27
317,27
318,27
319,27
320,27
321,27
322,27
323,27
324,27
325,27
326,27
327,27
328,27
329,27
330,27
331,28
332,28
333,28
334,28
335,28
336,28
337,28
338,28
339,28
340,28
341,28
342,28
343,28
344,28
345,28
346,28
347,28
348,28
349,28
350,28
351,28
352,28
353,28
354,29
355,29
356,29
357,29
358,29
359,29
360,29
361,29
362,29
363,29
364,29
365,30
366,30
367,30
368,30
369,30
370,30
371,30
372,30
373,30
374,30
375,30
376,30
377,30
378,30
379,30
380,30
381,30
382,30
383,30
384,30
385,30
386,30
387,30
388,30
389,30
390,30
391,31
392,31
393,31
394,31
395,31
396,31
397,31
398,32
399,32
400,32
401,32
402,32
403,32
404,32
405,32
406,32
407,32
408,32
409,32
410,32
411,32
412,32
413,32
414,32
415,32
416,32
417,32
418,32
419,32
420,32
421,32
422,32
423,32
424,32
425,33
426,33
427,33
428,33
429,33
430,33
431,33
432,33
433,33
434,33
435,33
436,33
437,33
438,33
439,33
440,33
441,33
442,33
443,33
444,33
445,33
446,34
447,34
448,35
449,35
450,35
451,35
452,35
453,35
454,35
455,35
456,35
457,35
458,35
459,35
460,35
461,35
462,35
463,35
464,35
465,35
466,35
467,35
468,35
469,35
470,35
471,35
472,35
473,35
474,36
475,36
476,36
477,36
478,36
479,36
480,36
481,36
482,36
483,36
484,37
485,37
486,37
487,37
488,37
489,37
490,37
491,37
492,37
493,37
494,37
495,37
496,37
497,37
498,37
499,38
500,38
501,38
502,38
503,38
504,38
505,38
506,38
507,38
508,38
509,38
510,38
511,38
512,38
513,38
514,38
515,38
516,38
517,38
518,38
519,38
520,38
521,39
522,39
523,39
524,39
525,39
526,39
527,39
528,39
529,39
530,39
531,40
532,40
533,40
534,40
535,40
536,40
537,40
538,40
539,40
540,40
541,40
542,40
543,40
544,40
545,40
546,40
547,40
548,40
549,40
550,40
551,40
552,40
553,40
554,40
555,40
556,40
557,40
558,41
559,41
560,41
561,41
562,41
563,41
564,41
565,41
566,41
567,41
568,41
569,41
570,41
571,41
572,41
573,41
574,41
575,41
576,41
577,41
578,41
579,41
580,41
581,41
582,41
583,41
584,41
585,41
586,41
587,41
588,41
589,41
590,41
591,42
