count,score
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,1
15,1
16,1
17,1
18,1
19,1
20,1
21,1
22,1
23,1
24,1
25,1
26,1
27,2
28,2
29,2
30,2
31,2
32,2
33,2
34,2
35,2
36,2
37,2
38,2
39,2
40,2
41,2
42,2
43,2
44,2
45,3
46,3
47,3
48,3
49,3
50,3
51,3
52,3
53,3
54,3
55,3
56,3
57,3
58,3
59,3
60,3
61,3
62,4
63,4
64,4
65,4
66,4
67,4
68,4
69,4
70,4
71,5
72,5
73,5
74,5
75,5
76,5
77,6
78,6
79,6
80,6
81,6
82,6
83,6
84,6
85,6
86,7
87,7
88,7
89,7
90,7
91,7
92,7
93,7
94,7
95,7
96,7
97,7
98,7
99,7
100,8
101,8
102,8
103,8
104,8
105,9
106,9
107,9
108,9
109,9
110,9
111,9
112,9
113,9
114,9
115,9
116,9
117,10
118,10
119,10
120,10
121,10
122,10
123,10
124,10
125,10
126,10
127,10
128,10
129,10
130,10
131,10
132,10
133,10
134,10
135,10
136,10
137,10
138,11
139,11
140,11
141,11
142,11
143,11
144,11
145,11
146,11
147,11
148,11
149,11
150,11
151,11
152,11
153,11
154,11
155,11
156,12
157,12
158,12
159,13
160,13
161,13
162,13
163,13
164,13
165,13
166,13
167,13
168,13
169,13
170,13
171,13
172,14
173,14
174,14
175,14
176,14
177,14
178,15
179,15
180,15
181,15
182,15
183,15
184,15
185,16
186,16
187,16
188,16
189,16
190,17
191,17
192,17
193,17
194,17
195,17
196,17
197,17
198,17
199,17
200,17
201,17
202,17
203,17
204,18
205,18
206,18
207,18
208,18
209,18
210,18
211,18
212,18
213,18
214,18
215,18
216,18
217,19
218,19
219,19
220,19
221,19
222,19
223,19
224,19
225,19
226,19
227,19
228,19
229,19
230,19
231,19
232,19
233,20
234,20
235,20
236,20
237,21
238,21
239,21
240,21
241,21
242,21
243,21
244,21
245,21
246,21
247,21
248,21
249,21
250,21
251,21
252,21
253,22
254,22
255,22
256,22
257,22
258,22
259,22
260,22
261,22
262,22
263,23
264,23
265,23
266,23
267,23
268,23
269,23
270,23
271,23
272,23
273,23
274,23
275,23
276,23
277,23
278,23
279,23
280,23
281,24
282,24
283,24
284,24
285,24
286,24
287,24
288,24
289,24
290,24
291,24
292,24
293,24
294,24
295,24
296,24
297,24
298,24
299,24
300,24
301,25
302,25
303,25
304,25
305,25
306,25
307,25
308,25
309,25
310,25
311,25
312,25
313,25
314,25
315,25
316,26
317,26
318,26
319,26
320,26
321,26
322,26
323,26
324,26
325,26
326,26
327,26
328,26
329,26
330,26
331,26
332,26
333,26
334,26
335,27
336,27
337,28
338,28
339,28
340,28
341,28
342,28
343,28
344,28
345,28
346,28
347,28
348,29
349,29
350,29
351,29
352,29
353,29
354,29
355,29
356,29
357,29
358,29
359,29
360,29
361,29
362,29
363,29
364,29
365,29
366,29
367,29
368,29
369,29
370,30
371,30
372,30
373,30
374,30
375,30
376,30
377,30
378,30
379,30
380,30
381,30
382,30
383,30
384,30
385,30
386,30
387,30
388,30
389,30
390,30
391,30
392,30
393,30
394,31
395,31
396,31
397,31
398,31
399,32
400,32
401,32
402,32
403,32
404,32
405,32
406,32
407,32
408,33
409,33
410,33
411,33
412,33
413,33
414,33
415,33
416,33
417,33
418,33
419,33
420,33
421,33
422,33
423,33
424,33
425,33
426,33
427,33
428,33
429,33
430,33
431,33
432,33
433,33
434,33
435,33
436,34
437,34
438,34
439,34
440,34
441,34
442,34
443,34
444,34
445,34
446,34
447,34
448,34
449,34
450,34
451,34
452,34
453,34
454,34
455,34
456,34
457,34
458,34
459,34
460,34
461,34
462,34
463,34
464,34
465,34
466,34
467,34
468,34
469,34
470,34
471,34
472,34
473,34
474,35
475,35
476,35
477,35
478,35
479,35
480,35
481,36
482,36
483,36
484,36
485,36
486,36
487,36
488,36
489,36
490,36
491,36
492,36
493,37
494,37
495,37
496,37
497,37
498,37
499,37
500,37
501,37
502,37
503,37
504,37
505,37
506,37
507,37
508,37
509,37
510,37
511,37
512,37
513,37
514,37
515,37
516,37
517,37
518,37
519,37
520,37
521,37
522,37
523,37
524,37
525,37
526,37
527,37
528,37
529,37
530,38
531,38
532,38
533,38
534,38
535,38
536,38
537,39
